"","id","Nombre_legislador","Provincia","Orientacion","Voto","Genero","Edad","Rango_Edad","Camara","Anio","seats","colour","orden","cantidad_filas","linea_media","government","x","y","row","theta"
"1",1,"Abdala De Matarazzo,  Norma Amanda","SANTIAGO DEL ESTERO","OTROS","NEGATIVO","FEMENINO",61,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-2,2.44929359829471e-16,8,3.14159265358979
"2",2,"Acerenza., Samantha","BUENOS AIRES","CAMBIEMOS","AFIRMATIVO","FEMENINO",56,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,1.04969725641202e-16,1.71428571428571,6,1.5707963267949
"3",3,"Aicega,  Juan","BUENOS AIRES","CAMBIEMOS","NEGATIVO","MASCULINO",34,"25-35","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.85714285714286,2.27434405555937e-16,7,3.14159265358979
"4",4,"Allende,  Walberto Enrique","SAN JUAN","PJ","NEGATIVO","MASCULINO",44,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.71428571428571,2.09939451282403e-16,6,3.14159265358979
"5",5,"Alonso,  Laura Valeria","BUENOS AIRES","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","FEMENINO",44,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,9.62222485044349e-17,1.57142857142857,5,1.5707963267949
"6",6,"Alume Sbodio,  Karim Augusto","SAN LUIS","OTROS","NEGATIVO","MASCULINO",54,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.57142857142857,1.9244449700887e-16,5,3.14159265358979
"7",7,"Alvarez Rodriguez.,  Cristina","BUENOS AIRES","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","FEMENINO",46,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,8.74747713676681e-17,1.42857142857143,4,1.5707963267949
"8",8,"Amadeo.,  Eduardo Pablo","BUENOS AIRES","CAMBIEMOS","NEGATIVO","MASCULINO",48,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.42857142857143,1.74949542735336e-16,4,3.14159265358979
"9",9,"Ansaloni,  Pablo Miguel","BUENOS AIRES","CAMBIEMOS","NEGATIVO","MASCULINO",41,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.28571428571429,1.57454588461803e-16,3,3.14159265358979
"10",10,"Arce,  Mario Horacio","FORMOSA","CAMBIEMOS","NEGATIVO","MASCULINO",39,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.14285714285714,1.39959634188269e-16,2,3.14159265358979
"11",11,"Arroyo,  Daniel Fernando","BUENOS AIRES","MASSISMO Y ALIADOS","AFIRMATIVO","MASCULINO",39,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,6.12323399573677e-17,1,1,1.5707963267949
"12",12,"Asencio,  Fernando","BUENOS AIRES","MASSISMO Y ALIADOS","AFIRMATIVO","MASCULINO",26,"25-35","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.0747576371706119,1.28353906063449,3,1.51261868506175
"13",13,"Austin., Brenda","CÓRDOBA","CAMBIEMOS","AFIRMATIVO","FEMENINO",34,"25-35","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.077991329559624,1.1401928790749,2,1.50250083432555
"14",14,"Ávila,  Beatriz Luisa","TUCUMÁN","CAMBIEMOS","NEGATIVO","FEMENINO",72,"66-75","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1,1.22464679914735e-16,1,3.14159265358979
"15",15,"Ayala,  Aida Beatriz Máxima","CHACO","CAMBIEMOS","AFIRMATIVO","FEMENINO",42,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.149460187172848,1.99440759436236,8,1.49599650170943
"16",16,"Bahillo, Juan José","ENTRE RÍOS","PJ","AFIRMATIVO","MASCULINO",43,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.153361641591474,1.85079977272667,7,1.48812283591095
"17",17,"Baldassi,  Héctor","CÓRDOBA","CAMBIEMOS","NEGATIVO","MASCULINO",50,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.99440759436236,0.149460187172848,8,3.06679282850432
"18",18,"Banfi., Karina Verónica","BUENOS AIRES","CAMBIEMOS","AFIRMATIVO","FEMENINO",40,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.149409844710271,1.70776233958585,6,1.48352986419518
"19",19,"Basterra,  Luis Eugenio","FORMOSA","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",53,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.154026934803595,1.56386171334202,5,1.47262155637022
"20",20,"Bazze,  Miguel Ángel","BUENOS AIRES","CAMBIEMOS","AFIRMATIVO","MASCULINO",35,"25-35","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.149326376096648,1.42074556481182,4,1.46607657167524
"21",21,"Benedetti,  Atilio Francisco Salvador","ENTRE RÍOS","CAMBIEMOS","AFIRMATIVO","MASCULINO",50,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.298084532352349,1.97766165245026,8,1.42119667662395
"22",22,"Berisso,  Hernán","BUENOS AIRES","CAMBIEMOS","NEGATIVO","MASCULINO",51,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.85079977272667,0.153361641591475,7,3.05891916270585
"23",23,"Bevilacqua., Gustavo","BUENOS AIRES","MASSISMO Y ALIADOS","NEGATIVO","MASCULINO",70,"66-75","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.70776233958585,0.149409844710271,6,3.05432619099008
"24",24,"Bianchi,  Ivana María","SAN LUIS","KIRCHNERISMO Y ALIADOS","NEGATIVO","FEMENINO",35,"25-35","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.56386171334202,0.154026934803596,5,3.04341788316511
"25",25,"Borsani.,  Luis Gustavo","MENDOZA","CAMBIEMOS","AFIRMATIVO","MASCULINO",49,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.156434465040231,0.987688340595138,1,1.41371669411541
"26",26,"Bossio., Diego","BUENOS AIRES","PJ","NEGATIVO","MASCULINO",52,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.42074556481182,0.149326376096648,4,3.03687289847013
"27",27,"Bragagnolo,  Sebastián","MENDOZA","CAMBIEMOS","NEGATIVO","MASCULINO",39,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.27702074566821,0.14926231816101,3,3.0252373701235
"28",28,"Brambilla,  Sofía","CORRIENTES","CAMBIEMOS","AFIRMATIVO","FEMENINO",36,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.30567566766422,1.83181384917648,7,1.40544934502701
"29",29,"Britez., María Cristina","MISIONES","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","FEMENINO",73,"66-75","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.297682590286166,1.68824186230664,6,1.39626340159546
"30",30,"Brizuela Del Moral,  Eduardo Segundo","CATAMARCA","CAMBIEMOS","NEGATIVO","MASCULINO",51,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.13221250975581,0.155619027538568,2,3.00500166865111
"31",31,"Brügge., Juan","CÓRDOBA","PJ","NEGATIVO","MASCULINO",67,"66-75","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.97766165245026,0.298084532352348,8,2.99199300341885
"32",32,"Bucca,  Eduardo","BUENOS AIRES","PJ","AFIRMATIVO","MASCULINO",65,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.223261942714625,1.26618139672998,3,1.39626340159546
"33",33,"Buil., Sergio Omar","BUENOS AIRES","CAMBIEMOS","AFIRMATIVO","MASCULINO",65,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.306570506025344,1.54123401206222,5,1.37444678594553
"34",34,"Burgos,  María Gabriela","JUJUY","CAMBIEMOS","NEGATIVO","FEMENINO",41,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-0.987688340595138,0.156434465040231,1,2.9845130209103
"35",35,"Cabandié,  Juan","C.A.B.A.","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",54,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.232521157774439,1.11895324306551,2,1.36590984938687
"36",36,"Cáceres,  Eduardo","SAN JUAN","CAMBIEMOS","NEGATIVO","MASCULINO",57,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.83181384917648,0.30567566766422,7,2.97624567182191
"37",37,"Camaño,  Graciela","BUENOS AIRES","MASSISMO Y ALIADOS","NEGATIVO","FEMENINO",41,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.68824186230664,0.297682590286167,6,2.96705972839036
"38",38,"Campagnoli,  Marcela","BUENOS AIRES","CAMBIEMOS","NEGATIVO","FEMENINO",47,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.54123401206222,0.306570506025345,5,2.94524311274043
"39",39,"Campos,  Javier","BUENOS AIRES","CAMBIEMOS","NEGATIVO","MASCULINO",41,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.39735371533401,0.297016701168228,4,2.93215314335047
"40",40,"Cano,  José Manuel","TUCUMÁN","CAMBIEMOS","NEGATIVO","MASCULINO",61,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.94985582436365,0.445041867912629,8,2.91719317833338
"41",41,"Cantard,  Albor Angel","SANTA FE","CAMBIEMOS","AFIRMATIVO","MASCULINO",36,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.297016701168228,1.39735371533401,4,1.36135681655558
"42",42,"Carambia,  Antonio José","SANTA CRUZ","CAMBIEMOS","NEGATIVO","MASCULINO",58,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.25105769074549,0.296506119525995,3,2.90888208665722
"43",43,"Carmona,  Guillermo Ramón","MENDOZA","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",64,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.445041867912629,1.94985582436365,8,1.34639685153848
"44",44,"Carol., Analuz Ailen","TIERRA DEL FUEGO","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","FEMENINO",56,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.45590161897577,1.80031477960161,7,1.32277585414307
"45",45,"Carrió,  Elisa María","C.A.B.A.","CAMBIEMOS","NEGATIVO","FEMENINO",48,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.80031477960161,0.45590161897577,7,2.89357218093797
"46",46,"Carrizo,  Ana Carla","C.A.B.A.","OTROS","AFIRMATIVO","FEMENINO",64,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.443689791604321,1.65587284506697,6,1.30899693899575
"47",47,"Carrizo,  Soledad","CÓRDOBA","CAMBIEMOS","NEGATIVO","FEMENINO",59,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.65587284506697,0.443689791604322,6,2.87979326579064
"48",48,"Carro,  Pablo","CÓRDOBA","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",33,"25-35","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.368747013485688,1.23170080154849,3,1.27990811812917
"49",49,"Caselles.,  Graciela María","SAN JUAN","OTROS","NEGATIVO","FEMENINO",68,"66-75","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.10047689982606,0.308339167036599,2,2.86841068371242
"50",50,"Cassinerio,  Paulo Leonardo","CÓRDOBA","PJ","NEGATIVO","MASCULINO",34,"25-35","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.50376338472204,0.456161635685584,5,2.84706834231575
"51",51,"Castagneto., Carlos","BUENOS AIRES","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",52,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.456161635685584,1.50376338472204,5,1.27627201552085
"52",52,"Castro,  Sandra","SAN JUAN","PJ","NEGATIVO","FEMENINO",61,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.91114561157228,0.589510348821808,8,2.84239335324791
"53",53,"Cerruti,  Gabriela","C.A.B.A.","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","FEMENINO",62,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.589510348821808,1.91114561157228,8,1.27159702645301
"54",54,"Ciampini,  José Alberto","NEUQUÉN","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",39,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.441452849107068,1.35865216613593,4,1.25663706143592
"55",55,"Cleri,  Marcos","SANTA FE","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",52,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.309016994374947,0.951056516295154,1,1.25663706143592
"56",56,"Contigiani,  Luis Gustavo","SANTA FE","OTROS","NEGATIVO","MASCULINO",52,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.35865216613593,0.441452849107068,4,2.82743338823081
"57",57,"Correa,  Walter","BUENOS AIRES","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",69,"66-75","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.603013299951555,1.75651773458689,7,1.24010236325913
"58",58,"Cresto,  Mayda","ENTRE RÍOS","PJ","NEGATIVO","FEMENINO",50,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-0.951056516295154,0.309016994374948,1,2.82743338823081
"59",59,"David,  Javier","SALTA","PJ","NEGATIVO","MASCULINO",NA,"S/D","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.75651773458689,0.603013299951555,7,2.81089869005403
"60",60,"De Mendiguren,  José Ignacio","BUENOS AIRES","MASSISMO Y ALIADOS","AFIRMATIVO","MASCULINO",NA,"S/D","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.382719556766841,1.07686962527865,2,1.22931886444818
"61",61,"De Pedro,  Eduardo Enrique","BUENOS AIRES","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",39,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.586320245701146,1.61090163563299,6,1.22173047639603
"62",62,"De Ponti., Lucila María","SANTA FE","PJ","AFIRMATIVO","FEMENINO",NA,"S/D","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.73068204873279,1.86174749728841,8,1.19679720136754
"63",63,"De Vido,  Julio (Suspendido Art 70 C.N.)","BUENOS AIRES","KIRCHNERISMO Y ALIADOS","AUSENTE","MASCULINO",58,"56-65","Diputadxs",2018,1,"#3f3f3f",3,8,128,0,1.22464679914735e-16,2,8,1.5707963267949
"64",64,"Del Caño,  Nicolás","BUENOS AIRES","IZQUIERDA","AFIRMATIVO","MASCULINO",46,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.601359679430855,1.45181069394631,5,1.17809724509617
"65",65,"Del Cerro,  Gonzalo Pedro Antonio","SANTA FE","CAMBIEMOS","AFIRMATIVO","MASCULINO",66,"66-75","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.509245413478916,1.18056356598892,3,1.16355283466289
"66",66,"Del Plá,  Romina","BUENOS AIRES","IZQUIERDA","AFIRMATIVO","FEMENINO",52,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.746005788641229,1.70072189235939,7,1.15742887237519
"67",67,"Delú,  Melina Aida","LA PAMPA","PJ","AFIRMATIVO","FEMENINO",43,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.581052347251143,1.30506493948943,4,1.15191730631626
"68",68,"Derna,  Verónica","MISIONES","PJ","NEGATIVO","FEMENINO",34,"25-35","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.61090163563299,0.586320245701147,6,2.79252680319093
"69",69,"Di Stefano., Daniel","MISIONES","PJ","AFIRMATIVO","MASCULINO",53,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.724488448698342,1.55367049206283,6,1.13446401379631
"70",70,"Dindart., Julián","CORRIENTES","CAMBIEMOS","NEGATIVO","MASCULINO",42,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.20817622672474,0.43974018427586,3,2.79252680319093
"71",71,"Donda,  Victoria","C.A.B.A.","OTROS","AFIRMATIVO","FEMENINO",60,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.867767478235116,1.80193773580484,8,1.12199737628207
"72",72,"Doñate., Claudio Martín","RIO NEGRO","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",33,"25-35","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.453990499739547,0.891006524188368,1,1.09955742875643
"73",73,"Echegaray., Alejandro Carlos Augusto","BUENOS AIRES","CAMBIEMOS","AFIRMATIVO","MASCULINO",NA,"S/D","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.525788614549888,1.01472596388843,2,1.09272787950949
"74",74,"Enriquez,  Jorge Ricardo","C.A.B.A.","CAMBIEMOS","NEGATIVO","MASCULINO",42,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.86174749728841,0.73068204873279,8,2.76759352816244
"75",75,"Espinoza,  Fernando","BUENOS AIRES","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",53,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.740766300726568,1.38587627254741,5,1.07992247467149
"76",76,"Estevez., Gabriela","CÓRDOBA","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","FEMENINO",57,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.883902301354565,1.63330839509777,7,1.07475538149124
"77",77,"Felix,  Omar","MENDOZA","PJ","NEGATIVO","MASCULINO",37,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.45181069394631,0.601359679430855,5,2.74889357189107
"78",78,"Fernandez Langan,  Ezequiel","BUENOS AIRES","CAMBIEMOS","NEGATIVO","MASCULINO",31,"25-35","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.0482414874348,0.455315531252848,2,2.73181969877373
"79",79,"Fernandez Patri,  Gustavo Ramiro","FORMOSA","PJ","NEGATIVO","MASCULINO",59,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.70072189235939,0.74600578864123,7,2.72822519917008
"80",80,"Fernandez,  Carlos Alberto","BUENOS AIRES","CAMBIEMOS","AFIRMATIVO","MASCULINO",NA,"S/D","Diputadxs",2018,1,"#8DB994",1,8,128,1,1,1.73205080756888,8,1.0471975511966
"81",81,"Ferreyra,  Araceli Susana Del Rosario","CORRIENTES","PJ","AFIRMATIVO","FEMENINO",40,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.857142857142857,1.48461497791618,6,1.0471975511966
"82",82,"Filmus,  Daniel","C.A.B.A.","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",35,"25-35","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.714285714285714,1.23717914826348,4,1.0471975511966
"83",83,"Flores,  Danilo Adrián","LA RIOJA","PJ","NEGATIVO","MASCULINO",55,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.30506493948943,0.581052347251144,4,2.72271363311115
"84",84,"Flores,  Héctor Toty","BUENOS AIRES","CAMBIEMOS","NEGATIVO","MASCULINO",62,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.55367049206283,0.724488448698342,6,2.70526034059121
"85",85,"Frana., Silvina Patricia","SANTA FE","KIRCHNERISMO Y ALIADOS","NEGATIVO","FEMENINO",58,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.80193773580484,0.867767478235116,8,2.69279370307697
"86",86,"Franco., Jorge Daniel","MISIONES","PJ","AFIRMATIVO","MASCULINO",57,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.642857142857143,1.11346123343714,3,1.0471975511966
"87",87,"Fregonese,  Alicia","ENTRE RÍOS","CAMBIEMOS","NEGATIVO","FEMENINO",64,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.14895625184439,0.577027517400594,3,2.67617151972464
"88",88,"Frizza,  Gabriel Alberto","CÓRDOBA","CAMBIEMOS","NEGATIVO","MASCULINO",63,"56-65","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-0.891006524188368,0.453990499739547,1,2.67035375555132
"89",89,"Furlán., Francisco","BUENOS AIRES","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","MASCULINO",68,"66-75","Diputadxs",2018,1,"#8DB994",1,8,128,1,1.01576086508451,1.5547377453447,7,0.992081890607303
"90",90,"Garcia,  Alejandro","C.A.B.A.","CAMBIEMOS","AFIRMATIVO","MASCULINO",60,"56-65","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.873038937602232,1.30659510504686,5,0.98174770424681
"91",91,"Garré., Nilda","C.A.B.A.","KIRCHNERISMO Y ALIADOS","AFIRMATIVO","FEMENINO",42,"36-45","Diputadxs",2018,1,"#8DB994",1,8,128,1,1.12664011612724,1.65247754863199,8,0.972397726111127
"92",92,"Garretón., Facundo","TUCUMÁN","CAMBIEMOS","NEGATIVO","MASCULINO",33,"25-35","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.38587627254741,0.740766300726568,5,2.65071880146639
"93",93,"Gayol., Yanina Celeste","ENTRE RÍOS","CAMBIEMOS","AFIRMATIVO","FEMENINO",46,"46-55","Diputadxs",2018,1,"#8DB994",1,8,128,1,0.983273890887508,1.40426064735256,6,0.959931088596881
"94",94,"Ginocchio,  Silvana Micaela","CATAMARCA","PJ","NEGATIVO","FEMENINO",38,"36-45","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.63330839509777,0.883902301354565,7,2.64555170828614
"95",95,"Gioja., José Luis","SAN JUAN","KIRCHNERISMO Y ALIADOS","NEGATIVO","MASCULINO",46,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.73205080756888,1,8,2.61799387799149
"96",96,"Goicoechea., Horacio","CHACO","CAMBIEMOS","NEGATIVO","MASCULINO",52,"46-55","Diputadxs",2018,1,"#EA7B77",4,8,128,0,-1.48461497791618,0.857142857142857,6,2.61799387799149
